date,gross_return,cost,net_return,turnover,equity,drawdown
2023-01-17,-0.0021216540697281943,1.029990040307921e-06,-0.0021226840597685023,0.005149950201539605,1.2171848796447102,-0.04124704446577754
2023-01-18,4.0991248713909915e-05,1.0372416928382584e-05,3.0618831785527226e-05,0.051862084641912914,1.217222148423792,-0.041217688570308164
2023-01-19,-0.0008024983377128733,2.8923914576702126e-06,-0.0008053907291705434,0.014461957288351063,1.2162418089901104,-0.04198988295522643
2023-01-20,0.001549747545144513,3.7173262711002466e-07,0.0015493758125174032,0.0018586631355501232,1.218126224631132,-0.040505565251730324
2023-01-23,0.0009811117054970237,5.09837138539238e-06,0.0009760133341116311,0.025491856926961903,1.219315132069003,-0.039569085889410105
2023-01-24,0.0031667126496268175,1.2183825910202146e-06,0.003165494267035797,0.0060919129551010726,1.2231748671292775,-0.03652884733690909
2023-01-25,0.001124187328712088,3.74463306638477e-06,0.0011204426956457033,0.01872316533192385,1.2245453644746498,-0.03544933312144238
2023-01-26,-0.0012278426753604321,7.996542663612494e-07,-0.0012286423296267932,0.003998271331806247,1.223040836205308,-0.03663442089983915
2023-01-27,0.0013571659414112636,3.729263013316498e-07,0.0013567930151099322,0.0018646315066582486,1.2247002494690655,-0.035327333211118694
2023-01-30,-0.0017888243451245245,2.4940420910412184e-06,-0.0017913183872155657,0.01247021045520609,1.222506421393364,-0.037055369096781976
2023-01-31,0.0029485515093149693,9.41014650805358e-07,0.002947610494664164,0.00470507325402679,1.2261098941508575,-0.03421698339695112
2023-02-01,0.006755022199646873,1.5002214274269344e-06,0.006753521978219447,0.007501107137134672,1.2343904542687176,-0.027694546568131306
2023-02-02,0.001995649142031313,9.515829854129771e-07,0.0019946975590459,0.004757914927064885,1.236852689894757,-0.02575509125352382
2023-02-03,-0.007125868158394269,6.474849148347834e-06,-0.007132343007542616,0.032374245741739166,1.2280310322606258,-0.0327037401160557
2023-02-06,-0.0038294011280286437,1.015190722423986e-05,-0.0038395530352528834,0.050759536121199295,1.2233159419833248,-0.03641772540668187
2023-02-07,-0.0020405116571150426,6.660882690554623e-06,-0.0020471725398055977,0.033304413452773116,1.22081160317939,-0.038390344579072755
2023-02-08,-0.0027372320404621814,3.581444308767326e-06,-0.0027408134847709486,0.01790722154383663,1.2174655862750312,-0.04102593728973636
2023-02-09,-0.0034281988206499086,2.0469055899510178e-06,-0.00343024572623986,0.010234527949755087,1.2132893801508673,-0.04431545396992309
2023-02-10,-0.003058916327208617,1.8808680284288563e-06,-0.003060797195237046,0.00940434014214428,1.2095757474190907,-0.04724061054794326
2023-02-13,0.00038353440573320424,2.9424440177500014e-06,0.00038059196171545424,0.014712220088750005,1.2100361022256443,-0.04687799798286896
2023-02-14,0.0006256245747175032,2.896042783392397e-06,0.0006227285319341108,0.014480213916961984,1.2107896262311704,-0.046284461717798875
2023-02-15,-0.00212064673726047,3.4780480749394276e-07,-0.002120994542067964,0.0017390240374697136,1.2082215480423415,-0.04830728716918087
2023-02-16,-0.0019069775120342685,3.1003718822224307e-06,-0.0019100778839164908,0.015501859411112151,1.2059137507845545,-0.05012509437224344
2023-02-17,0.0023602075653367752,1.8952486601075348e-06,0.002358312316676668,0.009476243300537673,1.2087576720358795,-0.047884992682999394
2023-02-21,-0.006869940071489704,3.3509730253474204e-06,-0.0068732910445150515,0.0167548651267371,1.2004495287536865,-0.05442915623613964
2023-02-22,0.002840224858292717,2.95425947632291e-06,0.002837270598816394,0.014771297381614548,1.2038555289069823,-0.05174631588203049
2023-02-23,-0.002399245674654405,6.349811237360782e-07,-0.002399880655778141,0.0031749056186803903,1.200966419310807,-0.0540220115553155
2023-02-24,-0.005585962169619427,9.027166524275072e-07,-0.005586864886271855,0.0045135832621375355,1.1942567821931678,-0.05930706276214315
2023-02-27,0.0030035435948650114,3.2404303552176216e-07,0.0030032195518294898,0.0016202151776088108,1.1978433975113552,-0.05648195534076261
2023-02-28,-0.0006269522740251139,2.6074968231425686e-07,-0.0006272130237074281,0.0013037484115712844,1.1970920945320742,-0.05707374214647576
2023-03-01,0.0008472460587039942,0.00010134140915816852,0.0007459046495458257,0.5067070457908426,1.1979850110913204,-0.056370409066563876
2023-03-02,0.0013576215396914435,2.5596791711304805e-06,0.001355061860520313,0.0127983958556524,1.1996083548893253,-0.0550917325974315
2023-03-03,0.00202572658656413,2.2163377949898532e-06,0.0020235102487691403,0.011081688974949266,1.2020357746899528,-0.05317970103419578
2023-03-06,-0.0006304382831324215,2.2491845228040235e-06,-0.0006326874676552255,0.011245922614020118,1.2012752617196332,-0.053778742371473065
2023-03-07,-0.003635485110805016,4.33847188941118e-06,-0.003639823582694427,0.0216923594470559,1.1969028316927186,-0.05722282081943619
2023-03-08,0.0014385883480311072,4.7696519063679275e-06,0.0014338186961247393,0.02384825953183964,1.1986189733502441,-0.0558710492736475
2023-03-09,-0.0015486828535886395,4.843920698160318e-06,-0.0015535267742868,0.024219603490801586,1.1967568866829763,-0.05733777887698022
2023-03-10,-0.003524479222547423,2.7912182505791503e-06,-0.0035272704407980013,0.01395609125289575,1.1925356014917579,-0.060662803465204584
2023-03-13,0.005727579743078219,1.9037656126841996e-06,0.005725675977465535,0.009518828063420998,1.1993636739374915,-0.055284463044265486
2023-03-14,0.009684759205267644,1.0360678273277053e-05,0.009674398526994366,0.05180339136638526,1.210966796097963,-0.04614490844511221
2023-03-15,0.003390085322529513,4.837792277978725e-06,0.0033852475302515337,0.024188961389893626,1.2150662184536705,-0.04291587285220799
2023-03-16,0.00341901518870325,3.2887633218028953e-06,0.003415726425381447,0.016443816609014478,1.2192165522446308,-0.03964673530779639
2023-03-17,0.003995065429874293,4.652666642981665e-06,0.003990412763231312,0.023263333214908324,1.2240817295358506,-0.03581452938315777
2023-03-20,0.001997251331892554,6.4331513905330875e-06,0.0019908181805020205,0.032165756952665436,1.2265186536974308,-0.03389501141887785
2023-03-21,-0.006040006123414005,7.034879148750695e-05,-0.006110354914901511,0.3517439574375347,1.2190241894135923,-0.039798255784165515
2023-03-22,0.0016407363850580163,5.7690985633951726e-06,0.0016349672864946212,0.028845492816975862,1.221017254084729,-0.03822835734393759
2023-03-23,-0.0003721932428220054,2.083649441105809e-06,-0.00037427689226311126,0.010418247205529044,1.2205602555414705,-0.03858832624541775
2023-03-24,-0.0013200562254074262,5.164887820132722e-06,-0.001325221113227559,0.025824439100663607,1.2189427433208606,-0.03986240929398066
2023-03-27,-0.004555995968442176,1.68716525605096e-06,-0.004557683133698228,0.008435826280254799,1.2133871885386833,-0.04423841219717117
2023-03-28,0.001999709035871882,6.116701853673218e-06,0.0019935923340182087,0.030583509268366088,1.2158061879359499,-0.04233301322257843
2023-03-29,-0.0024738122050823094,7.263358037300411e-07,-0.00247453854088604,0.003631679018650205,1.2127976286656545,-0.04470279709069336
2023-03-30,-0.0012825757758989813,9.176037657074071e-05,-0.001374336152469722,0.4588018828537035,1.2111308370389497,-0.04601569657300486
2023-03-31,-0.00385151509533301,1.0456930646277395e-06,-0.0038525607883976376,0.005228465323138698,1.2064648818665542,-0.04969097909313458
2023-04-03,-0.0032228110236533674,9.143361833379743e-07,-0.003223725359836705,0.004571680916689871,1.2025755704311285,-0.05275451438351375
2023-04-04,0.005118274383097361,1.980666905378817e-06,0.005116293716191982,0.009903334526894084,1.2087283002653713,-0.047908128257762916
2023-04-05,0.00012056925435370439,7.343265808889684e-05,4.7136596264807634e-05,0.36716329044448415,1.2087852756032549,-0.04786324988759749
2023-04-06,-0.00014232430637883744,4.3919597021683806e-07,-0.00014276350234905435,0.00219597985108419,1.2086127051837217,-0.04799918026475891
2023-04-10,-0.0026668543816301465,4.826029077460006e-06,-0.002671680410707606,0.02413014538730003,1.20538367829515,-0.05054262220582317
2023-04-11,-0.000677515033207505,5.285929721657332e-06,-0.0006828009629291623,0.026429648608286657,1.204560641158911,-0.05119091261764119
2023-04-12,-0.0012481693564788442,5.925750789023884e-06,-0.001254095107267868,0.02962875394511942,1.2030500075524262,-0.052380809451858634
2023-04-13,0.005967480164387549,3.834153007865468e-06,0.005963646011379683,0.01917076503932734,1.2102245719314564,-0.0467295440458394
2023-04-14,-0.005178991201230215,3.1065623266637786e-06,-0.005182097763556878,0.015532811633318891,1.2039530698838488,-0.051669484743704364
2023-04-17,0.0009491581679280233,4.594114637166713e-06,0.0009445640532908563,0.022970573185833565,1.2050902806755102,-0.05077372582835449
2023-04-18,0.001496906910214517,3.1851275895985688e-06,0.0014937217826249184,0.015925637947992843,1.2068903502777848,-0.049355845865984405
2023-04-19,-0.0036120867530095055,3.635330679234372e-05,-0.0036484400598018494,0.1817665339617186,1.202487083176043,-0.052824214080543386
2023-04-20,-0.0015193368443250934,3.3466887872031754e-06,-0.0015226835331122964,0.016733443936015877,1.2006560758957108,-0.05426646305272553
2023-04-21,-0.0019434758988448675,6.126869518820965e-07,-0.0019440885857967497,0.0030634347594104827,1.1983218941230944,-0.05610505282710987
2023-04-24,0.0029508338078926884,3.064230430976614e-06,0.0029477695774617115,0.01532115215488307,1.201854270946597,-0.05332266801751373
2023-04-25,-0.0033932685408561286,3.0806838152654393e-07,-0.003393576609237655,0.0015403419076327196,1.1977756864050002,-0.056535290067824984
2023-04-26,-0.005857248386318471,4.0285755768299595e-06,-0.0058612769618953,0.0201428778841498,1.1907551913687562,-0.06206519803651167
2023-04-27,0.003985870395037405,2.2993953105154395e-06,0.00398357099972689,0.011496976552577198,1.195498649216867,-0.05832886815977534
2023-04-28,0.00549495845433341,3.698776172212565e-07,0.005494588576716189,0.0018493880861062822,1.2020674224383336,-0.05315477271574265
2023-05-01,-0.0036430540420313772,1.5450799088043922e-06,-0.003644599121940182,0.00772539954402196,1.197686368566002,-0.056605643999716126
2023-05-02,-0.0019157358172536467,1.2211442502795933e-06,-0.001916956961503926,0.006105721251397966,1.195390455344081,-0.05841409037789436
2023-05-03,-0.0036944874885657163,3.928854275997812e-06,-0.0036984163428417146,0.01964427137998906,1.1909694037479595,-0.061896467094230245
2023-05-04,0.0015286120571493668,5.515773802380581e-06,0.0015230962833469863,0.0275788690119029,1.192783364820388,-0.060467645089866795
2023-05-05,0.003074930254818858,2.1541863857947267e-06,0.003072776068433064,0.010770931928973632,1.196448520998633,-0.05758067255418042
2023-05-08,0.0018652578939529884,9.891538748229175e-06,0.001855366355204759,0.04945769374114588,1.1986683713302284,-0.05583213944154275
2023-05-09,0.0006467482760492003,2.0878476586466246e-06,0.0006446604283905536,0.010439238293233122,1.1994411053959884,-0.0552234717840826
2023-05-10,0.003138862080023228,3.1852502668893075e-05,0.003107009577354335,0.15926251334446534,1.2031677803979264,-0.052288042062455964
2023-05-11,0.00014102581990810118,5.655471858332539e-07,0.00014046027272226797,0.0028277359291662696,1.2033367776724917,-0.05215492618238193
2023-05-12,-0.0007109218430601406,4.993077001348512e-06,-0.000715914920061489,0.024965385006742558,1.2024752909194971,-0.052833502612634864
2023-05-15,-0.0005778048806612065,6.081482184199183e-06,-0.0005838863628454057,0.030407410920995914,1.2017731819954707,-0.0533865402138034
2023-05-16,-0.005545703662707122,2.4980409509197947e-07,-0.005545953466802213,0.0012490204754598971,1.195108203850473,-0.0586364144128263
2023-05-17,-0.0012373820851950181,3.1209906482332324e-06,-0.0012405030758432514,0.015604953241166161,1.193625668447631,-0.05980417883623401
2023-05-18,-0.0012550611014483883,3.0997405704750654e-06,-0.0012581608420188634,0.015498702852375326,1.1921238953715616,-0.06098709640225197
2023-05-19,0.0018145657480011846,2.280505950653691e-06,0.0018122852420505305,0.011402529753268456,1.1942843639138394,-0.059285337174966646
2023-05-22,-0.0011382715926425012,7.913127456425085e-07,-0.001139062905388144,0.003956563728212542,1.1929239988964202,-0.06035687035194526
2023-05-23,-0.0032996378423884734,4.96660289351375e-07,-0.003300134502677825,0.002483301446756875,1.1889871892485897,-0.06345781906430104
2023-05-24,-0.004852821578903681,2.1433215027849977e-06,-0.004854964900406466,0.010716607513924989,1.183214698177755,-0.06800469848049384
2023-05-25,0.0003972118942587471,1.4010464851666376e-06,0.0003958108477735817,0.007005232425833188,1.1836830273905388,-0.06763580463007846
2023-05-26,0.0018156935858462202,6.906197708241102e-06,0.0018087873881379793,0.03453098854120551,1.1858240583220359,-0.06594935603234187
2023-05-30,0.006995625966119499,2.2052580793281486e-06,0.00699342070804017,0.011026290396640742,1.1941170248475974,-0.05941714691646027
2023-05-31,0.0018155808468697664,2.0003299337497366e-06,0.0018135805169360165,0.010001649668748683,1.1962826522188026,-0.05771132417954383
2023-06-01,0.0021681387376236956,8.351401279652773e-06,0.0021597873363440427,0.041757006398263866,1.1988663683417529,-0.055676181030326344
2023-06-02,-0.0037268647892369266,8.669865828195317e-07,-0.003727731775819746,0.004334932914097658,1.1943973160855237,-0.05919636693696306
2023-06-05,-1.655954897097434e-05,1.5293928720123918e-06,-1.808894184298672e-05,0.0076469643600619586,1.1943757107019357,-0.05921338507916718
2023-06-06,0.0018172356657311529,3.923707594996828e-06,0.001813311958136156,0.01961853797498414,1.1965414864606587,-0.057507445460276974
2023-06-07,-0.0037466559285605303,0.00010070766195446586,-0.0038473635905149958,0.5035383097723293,1.1919379563111094,-0.061133556998944405
2023-06-08,0.004604253570385581,8.372231708195787e-08,0.004604169848068499,0.0004186115854097894,1.1974258411103256,-0.056810856430715484
2023-06-09,0.002519438631206088,1.2653535929213755e-06,0.0025181732776131662,0.0063267679646068775,1.200441166865333,-0.0544357427336446
2023-06-12,0.005417844631353088,1.169913241474599e-06,0.0054166747181116125,0.005849566207372994,1.206943566184473,-0.04931392872695983
2023-06-13,-0.0011515801338017675,1.876387235132812e-06,-0.0011534565210369009,0.00938193617566406,1.205551409257534,-0.05041050377532874
2023-06-14,0.0024603350351648963,9.270100165903406e-07,0.002459408025148306,0.004635050082951703,1.2085163520681907,-0.04807507574771719
2023-06-15,-0.0009119815371769328,7.029015325750315e-07,-0.0009126844387095078,0.0035145076628751576,1.2074133579997322,-0.04894388281290196
2023-06-16,0.0012062201981999968,3.237151992673215e-07,0.0012058964830007294,0.0016185759963366075,1.208869373521672,-0.04779700758604977
2023-06-20,-0.0031314278004846564,8.914792163503827e-08,-0.0031315169484062914,0.0004457396081751913,1.2050837785900796,-0.05077884739511718
2023-06-21,-0.003544890905814592,2.0836761681533034e-07,-0.003545099273431407,0.0010418380840766517,1.200811636962176,-0.0541439306135425
2023-06-22,0.0007486942646090598,5.156099638626121e-07,0.0007481786546451961,0.0025780498193130608,1.2017100585972007,-0.053436261292060916
2023-06-23,-0.0015265158923056404,8.562684163833962e-07,-0.0015273721607220237,0.004281342081916981,1.1998746001084397,-0.054882016394912414
2023-06-26,-0.001037199316833135,2.64472318929887e-07,-0.0010374637891520648,0.001322361594649435,1.198629773659304,-0.05586254207937902
2023-06-27,0.004246221435424935,5.615678797518953e-07,0.004245659867545184,0.0028078393987594763,1.203718747985374,-0.05185405556483935
2023-06-28,-0.0032990560969342816,1.6864731519975752e-07,-0.0032992247442494814,0.0008432365759987875,1.1997474093069036,-0.054982202125879676
2023-06-29,0.002772154087681958,6.327380226927581e-07,0.002771521349659265,0.0031636901134637907,1.203072534865996,-0.0523630651232635
2023-06-30,0.0033102201668357297,2.9075675595923445e-07,0.0033099294100797706,0.0014537837797961722,1.2070546200316083,-0.04922645376243706
2023-07-03,0.0018702390944439302,0.00010053190258761594,0.0017697071918563142,0.5026595129380796,1.2091907532736417,-0.047543862979833706
2023-07-05,-0.0013269807606067496,3.4225400180298574e-07,-0.0013273230146085527,0.0017112700090149285,1.2075857665577696,-0.04880807993090586
2023-07-06,0.0010429341911199004,6.457058170659864e-07,0.0010422884853028345,0.0032285290853299314,1.2088444192972683,-0.04781666354530478
2023-07-07,-0.005496412989596201,2.5671365330384724e-08,-0.005496438660961531,0.0001283568266519236,1.2022000800959551,-0.0530502808481178
2023-07-10,0.0006037019090174675,4.85113989515354e-07,0.0006032167950279523,0.0024255699475767695,1.202925267375253,-0.05247906487347831
2023-07-11,-0.0014566663056171081,1.1640886607200696e-07,-0.0014567827144831803,0.0005820443303600348,1.2011728666389259,-0.05385939699338149
2023-07-12,-0.004538822515932243,1.2846275330906655e-07,-0.004538950978685552,0.0006423137665453327,1.1957208018803247,-0.05815388280937239
2023-07-13,-0.0014512235551774801,1.8452091203105843e-06,-0.0014530687642977907,0.00922604560155292,1.1939833373322915,-0.05952244998303713
2023-07-14,0.002338125560571747,7.351740403794688e-07,0.0023373903865313676,0.003675870201897344,1.1967741425066505,-0.05732418679887896
2023-07-17,0.0031054218357379542,1.2607605462886808e-07,0.003105295759683326,0.0006303802731443403,1.200490480176675,-0.05439689959338956
2023-07-18,-0.0034029436729756863,5.515468137471918e-07,-0.0034034952197894335,0.002757734068735959,1.196404616565991,-0.05761525522544153
2023-07-19,0.0004022446751243678,1.9044823127920276e-07,0.0004020542268930885,0.0009522411563960137,1.1968856360991555,-0.057236365455445415
2023-07-20,0.0009981457205405246,4.304876834865662e-07,0.000997715232857038,0.002152438417432831,1.1980797871302795,-0.05629575581627666
2023-07-21,-0.0016332425911613853,8.596043216079569e-07,-0.0016341021954829932,0.004298021608039784,1.196122002319766,-0.0578378649935839
2023-07-24,-0.0005714017246012263,3.118970010466657e-06,-0.0005745206946116931,0.015594850052333284,1.195434805476153,-0.05837915663782467
2023-07-25,0.00017888693063705533,2.6092697984564095e-07,0.0001786260036572096,0.0013046348992282047,1.1956483412180878,-0.058210958669614676
2023-07-26,-0.0033094288370933093,4.543673338426734e-05,-0.003354865570477577,0.22718366692133668,1.1916371017637366,-0.06137053429902706
2023-07-27,0.005818273853576492,1.4970223556898062e-06,0.005816776831220802,0.00748511177844903,1.198568588848499,-0.05591073616983655
2023-07-28,0.00041353269162284914,8.265770921529303e-07,0.0004127061145306962,0.0041328854607646515,1.199063245433801,-0.0555211047579911
2023-07-31,0.0009026538109451446,2.00154629165894e-08,0.0009026337954822277,0.000100077314582947,1.2001455604420503,-0.054668586188025836
2023-08-01,0.003599792188005705,1.2548241159951734e-07,0.0035996667055941053,0.0006274120579975867,1.2044656844578403,-0.05126570817197451
2023-08-02,-0.00582791095093514,6.211287149330419e-07,-0.005828532079650073,0.0031056435746652095,1.19744541757714,-0.05679543642695828
2023-08-03,0.004285405208585384,1.0615182383124923e-06,0.004284343690347071,0.005307591191562461,1.2025756852964717,-0.05275442390630758
2023-08-04,-0.0025146333008729455,8.966617449317649e-07,-0.0025155299626178776,0.004483308724658824,1.1995505701277929,-0.05513724853492841
2023-08-07,0.0017227866366654513,1.0245816315765267e-06,0.0017217620550338748,0.005122908157882633,1.201615910782533,-0.05351041970224102
2023-08-08,0.0010005153549338453,1.0361419687970053e-07,0.0010004117407369656,0.0005180709843985026,1.2028180214475361,-0.052563540413625987
2023-08-09,0.0016458141863176208,9.644404966903968e-07,0.0016448497458209305,0.0048222024834519844,1.204796476364383,-0.05100514979389381
2023-08-10,-0.0010521902292810817,3.130470454035084e-07,-0.0010525032763264853,0.0015652352270175418,1.203528424125703,-0.05200396998295265
2023-08-11,0.0019729660786769704,1.1728872784133288e-06,0.001971793191398557,0.005864436392066644,1.2059015332780485,-0.050134717865492284
2023-08-14,0.0010841905737222072,1.5054780256742757e-06,0.0010826850956965328,0.007527390128371378,1.2072071448950061,-0.04910631288160583
2023-08-15,-0.003749292710421559,9.66067237356799e-07,-0.003750258777658916,0.004830336186783996,1.2026798057034112,-0.05267241027834191
2023-08-16,-0.003182979709017233,7.332013745334543e-07,-0.003183712910391767,0.003666006872667271,1.1988508184789257,-0.05568842935610907
2023-08-17,0.0017839241402189086,1.2937803538576765e-06,0.001782630359865051,0.006468901769288382,1.2009879263448955,-0.05400507088110729
2023-08-18,0.00011786381296725748,2.449381338931245e-07,0.00011761887483336428,0.0012246906694656223,1.2011291851934804,-0.053893804021946434
2023-08-21,0.0012124135269781409,5.210322181739419e-07,0.001211892494759967,0.0026051610908697093,1.2025848246382536,-0.0527472250237947
2023-08-22,-0.0017157566318310548,8.880617524819751e-07,-0.0017166446935835368,0.004440308762409875,1.2005204137804542,-0.054373321473439984
2023-08-23,-0.0045000219739959775,2.3322051039492143e-07,-0.004500255194506373,0.001166102551974607,1.1951177655522278,-0.05862888284554291
2023-08-24,-0.002421936089987592,6.594810886548397e-07,-0.0024225955710762467,0.0032974054432741984,1.1922224785464863,-0.06090944434470047
2023-08-25,0.004185478951949435,8.34429342480636e-07,0.0041846445226069555,0.00417214671240318,1.1972115058110648,-0.05697968419474553
2023-08-28,0.000672225677561881,1.975151906614958e-07,0.0006720281623712196,0.000987575953307479,1.1980160656592849,-0.05634594798483605
2023-08-29,0.001409102749348511,7.502205381354599e-07,0.0014083525288103756,0.0037511026906772993,1.1997032946149118,-0.05501695041435817
2023-08-30,0.0005905781337980577,3.728300047643052e-06,0.0005868498337504148,0.01864150023821526,1.2004073402939064,-0.05446238726881192
2023-08-31,0.0033143850715558394,5.0279729250918115e-06,0.003309357098630748,0.025139864625459057,1.2043799168467564,-0.05133326565809759
2023-09-01,0.0042758577910828564,3.220645089609398e-07,0.004275535726573895,0.0016103225448046987,1.2095292862096028,-0.0472772071428067
2023-09-05,0.003910667437826541,9.942469165856393e-07,0.003909673190909955,0.004971234582928197,1.2142581504335168,-0.04355237238120413
2023-09-06,0.0012876441469891944,1.682024761117451e-07,0.0012874759445130827,0.0008410123805587255,1.2158214785926291,-0.04232096906845817
2023-09-07,-0.0025848499565201987,1.2759670003618662e-07,-0.002584977553220235,0.0006379835001809331,1.2126786073617442,-0.04479654786660592
2023-09-08,0.0014106191809066116,5.721886187510184e-07,0.0014100469922878607,0.0028609430937550917,1.2143885411846662,-0.043449666111902374
2023-09-11,0.0008660386920969147,1.7753022642572726e-06,0.0008642633898326574,0.008876511321286362,1.2154380927418442,-0.04262295467779087
2023-09-12,0.0025613859365293274,1.1106040266729013e-07,0.00256127487612666,0.0005553020133364506,1.218551163792271,-0.040170848904626855
2023-09-13,-0.00031953625420090396,3.9479735019661846e-07,-0.0003199310515511006,0.001973986750983092,1.2181613114370702,-0.040477928054246104
2023-09-14,0.005552961212028052,2.262752184346262e-06,0.005550698459843706,0.011313760921731308,1.224922957552305,-0.0351519103673108
2023-09-15,-0.0009778909271186912,3.052280133948221e-06,-0.0009809432072526395,0.015261400669741104,1.2237213776976863,-0.03609837154686668
2023-09-18,0.0008341463591540282,3.083572499468113e-07,0.0008338380019040814,0.0015417862497340562,1.2247417630861532,-0.03529463373896513
2023-09-19,-0.0003851216450539057,1.4011094655262957e-07,-0.00038526175600045844,0.0007005547327631478,1.2242699169238596,-0.035666297822393944
2023-09-20,-0.006790010608557366,5.947110512879939e-07,-0.006790605319608654,0.002973555256439969,1.2159563831133595,-0.042214707390279105
2023-09-21,-0.00032231538029710814,1.1352761359697427e-06,-0.00032345065643307747,0.005676380679848714,1.2155630812230473,-0.04252450367189575
2023-09-22,-0.0011952205701467075,3.509172390022847e-06,-0.0011987297425367304,0.017545861950114233,1.2141059496036557,-0.0436722580270944
2023-09-25,0.002599307357054392,1.5691560591383213e-07,0.002599150441448478,0.0007845780295691607,1.2172615936185331,-0.0411866183543762
2023-09-26,9.072771425906474e-05,8.551061249250314e-07,8.987260813413979e-05,0.004275530624625157,1.2173709920927331,-0.0411004472950538
2023-09-27,0.011787288664309944,2.9357840272259407e-08,0.01178725930646967,0.00014678920136129703,1.2317204596487044,-0.029797649618462874
2023-09-28,-0.001089417224774519,5.996134194885677e-06,-0.0010954133589694045,0.029980670974428386,1.2303712166026892,-0.03086042223397434
2023-09-29,-0.0009180306085842895,3.5220561036315713e-06,-0.000921552664687921,0.017610280518157856,1.2292373647294736,-0.03175353539431913
2023-10-02,0.0009636637171345297,5.991810772229545e-07,0.0009630645360573066,0.002995905386114772,1.230421199641841,-0.030821051562094692
2023-10-03,-0.0004588125439601489,8.646399012877004e-07,-0.0004596771838614364,0.004323199506438502,1.2298556030898262,-0.03126656101177039
2023-10-04,-0.006273712455757353,4.860284000341497e-07,-0.006274198484157388,0.0024301420001707486,1.2221392449291877,-0.037344586886222886
2023-10-05,-0.002163509963239068,0.00010750788356376218,-0.00227101784680283,0.5375394178188109,1.2193637448926753,-0.03953079450972563
2023-10-06,-0.0031474536822156673,5.897693338482224e-07,-0.003148043451549516,0.002948846669241112,1.215525134840509,-0.04255439330248434
2023-10-09,-0.002136923790595941,6.545914696457933e-07,-0.0021375783820655864,0.0032729573482289664,1.2129268545894165,-0.044601008333364556
2023-10-10,-0.0029748694484987665,2.440991217006583e-06,-0.002977310439715773,0.012204956085032914,1.209315594802636,-0.04744552772534749
2023-10-11,-0.005733572192488401,7.28808882713644e-07,-0.005734301001371115,0.0036440444135682204,1.2023810151763856,-0.05290776178957246
2023-10-12,0.0031007371678788112,1.1423252454213608e-06,0.00309959484263339,0.005711626227106803,1.2061079091699065,-0.04997215957251744
2023-10-13,-0.00241361542926962,1.6082275436588495e-06,-0.0024152236568132784,0.008041137718294247,1.20319488881501,-0.05226668928734901
2023-10-16,-0.0015594784341293158,1.5175634010025632e-05,-0.0015746540681393414,0.07587817005012816,1.201300273088573,-0.05375904140057386
2023-10-17,0.0020974967273976342,2.3612787818714094e-06,0.0020951354486157627,0.011806393909357046,1.2038171598751526,-0.05177653842527996
2023-10-18,0.002237527153941704,2.7627046343661752e-08,0.0022374995268953607,0.00013813523171830877,1.206510700200842,-0.049654888878615355
2023-10-19,0.002825780426696117,3.736444692186528e-06,0.0028220439820039306,0.018682223460932637,1.209915526461567,-0.046972973176948374
2023-10-20,-0.00010220956576712566,5.044808141030421e-06,-0.0001072543739081566,0.025224040705152107,1.2097857577292948,-0.04707518949402778
2023-10-23,-0.002921744635421171,2.8584420105476794e-06,-0.002924603077431719,0.014292210052738397,1.2062476145792067,-0.04986211632739446
2023-10-24,-0.002679499411374179,1.3563720979224705e-06,-0.0026808557834721016,0.006781860489612351,1.2030138386853626,-0.052409298967934115
2023-10-25,0.00570179132932496,3.4340017417817423e-06,0.005698357327583179,0.01717000870890871,1.2098690414082194,-0.04700958855315829
2023-10-26,-0.0008645610465077533,7.435631933707823e-06,-0.0008719966784414611,0.037178159668539115,1.2088140396227622,-0.047840593026526546
2023-10-27,0.0027184753028591637,2.287674555006369e-06,0.0027161876283041575,0.011438372775031846,1.2120974053621059,-0.045254349425131846
2023-10-30,-0.005619811162613841,1.9054374879152792e-06,-0.005621716600101757,0.009527187439576396,1.2052833372574414,-0.050621658897843536
2023-10-31,-0.0010056254213515916,6.124912201240049e-06,-0.0010117503335528317,0.030624561006200243,1.2040638914389454,-0.051582192751121636
2023-11-01,-0.003636015718758453,2.277305292515314e-06,-0.0036382930240509686,0.011386526462576568,1.1996831541822115,-0.05503281464312082
2023-11-02,-0.0028102927098480395,9.456397300763723e-05,-0.002904856682855677,0.4728198650381861,1.1961982465544758,-0.057777808886584237
2023-11-03,-0.004915159918915994,4.760896963855673e-06,-0.00491992081587985,0.023804484819278368,1.1903130459013334,-0.062413467457827054
2023-11-06,0.0005122717248785371,9.635144639181803e-07,0.0005113082104146189,0.0048175723195909015,1.1909216627346664,-0.06193407176576404
2023-11-07,-0.006895782312635416,2.221773506302463e-06,-0.006898004086141719,0.011108867531512315,1.182706680238848,-0.06840485437179422
2023-11-08,-0.004335759057986731,2.868061724464413e-06,-0.004338627119711195,0.014340308622322065,1.1775753569613001,-0.072446698335208
2023-11-09,0.005357310488308438,1.5790064792170822e-06,0.0053557314818292205,0.00789503239608541,1.183882134372804,-0.06747897191640717
2023-11-10,-0.004931020301518615,3.643272950409893e-07,-0.004931384628813656,0.0018216364752049463,1.178043956213031,-0.07207759178034412
2023-11-13,0.00309007370869172,1.1314732338891271e-05,0.0030787589763528285,0.05657366169445635,1.18167086961776,-0.06922074233667896
